MarketKey,LastUpdate,Name,Description,Price,Point,AdjustedPoint,Probability,Score,FantasyScorePoint,MeanFantasyScore,FinalProjectedFPS
batter_runs_scored,2023-08-02T16:43:39Z,Over,Luis Rengifo,125,0.5,1.0,0.4444444444444444,2.0,0.8888888888888888,0.8792270531400965,4.226257919125703
batter_stolen_bases,2023-08-02T16:42:46Z,Over,Luis Rengifo,850,0.5,1.0,0.10526315789473684,3.0,0.3157894736842105,0.33436532507739936,4.226257919125703
batter_stolen_bases,2023-08-02T16:43:39Z,Over,Luis Rengifo,750,0.5,1.0,0.11764705882352941,3.0,0.3529411764705882,0.33436532507739936,4.226257919125703
batter_rbis,2023-08-02T16:42:46Z,Over,Luis Rengifo,210,0.5,1.0,0.3225806451612903,2.0,0.6451612903225806,0.6559139784946236,4.226257919125703
batter_rbis,2023-08-02T16:43:39Z,Over,Luis Rengifo,200,0.5,1.0,0.3333333333333333,2.0,0.6666666666666666,0.6559139784946236,4.226257919125703
batter_home_runs,2023-08-02T16:42:46Z,Over,Marcell Ozuna,320,0.5,1.0,0.23809523809523808,4.0,0.9523809523809523,0.9122315592903828,4.442798572989186
batter_home_runs,2023-08-02T16:43:08Z,Over,Marcell Ozuna,410,0.5,1.0,0.19607843137254902,4.0,0.7843137254901961,0.9122315592903828,4.442798572989186
batter_home_runs,2023-08-02T16:43:39Z,Over,Marcell Ozuna,300,0.5,1.0,0.25,4.0,1.0,0.9122315592903828,4.442798572989186
batter_singles,2023-08-02T16:42:46Z,Over,Marcell Ozuna,120,0.5,1.0,0.45454545454545453,2.5,1.1363636363636362,1.1279461279461278,4.442798572989186
batter_singles,2023-08-02T16:43:08Z,Over,Marcell Ozuna,125,0.5,1.0,0.4444444444444444,2.5,1.1111111111111112,1.1279461279461278,4.442798572989186
batter_singles,2023-08-02T16:43:39Z,Over,Marcell Ozuna,120,0.5,1.0,0.45454545454545453,2.5,1.1363636363636362,1.1279461279461278,4.442798572989186
batter_doubles,2023-08-02T16:42:46Z,Over,Marcell Ozuna,390,0.5,1.0,0.20408163265306123,3.0,0.6122448979591837,0.6263038548752835,4.442798572989186
batter_doubles,2023-08-02T16:43:08Z,Over,Marcell Ozuna,400,0.5,1.0,0.2,3.0,0.6000000000000001,0.6263038548752835,4.442798572989186
batter_doubles,2023-08-02T16:43:39Z,Over,Marcell Ozuna,350,0.5,1.0,0.2222222222222222,3.0,0.6666666666666666,0.6263038548752835,4.442798572989186
batter_runs_scored,2023-08-02T16:42:46Z,Over,Marcell Ozuna,110,0.5,1.0,0.47619047619047616,2.0,0.9523809523809523,0.9759969028261711,4.442798572989186
batter_runs_scored,2023-08-02T16:43:08Z,Over,Marcell Ozuna,100,0.5,1.0,0.5,2.0,1.0,0.9759969028261711,4.442798572989186
batter_runs_scored,2023-08-02T16:43:39Z,Over,Marcell Ozuna,105,0.5,1.0,0.4878048780487805,2.0,0.975609756097561,0.9759969028261711,4.442798572989186
batter_rbis,2023-08-02T16:42:46Z,Over,Marcell Ozuna,155,0.5,1.0,0.39215686274509803,2.0,0.7843137254901961,0.8003201280512204,4.442798572989186
batter_rbis,2023-08-02T16:43:39Z,Over,Marcell Ozuna,145,0.5,1.0,0.40816326530612246,2.0,0.8163265306122449,0.8003201280512204,4.442798572989186
batter_home_runs,2023-08-02T16:42:46Z,Over,Matt Olson,245,0.5,1.0,0.2898550724637681,4.0,1.1594202898550725,1.1594202898550725,4.707109970774567
batter_singles,2023-08-02T16:42:46Z,Over,Matt Olson,160,0.5,1.0,0.38461538461538464,2.5,0.9615384615384616,0.9615384615384616,4.707109970774567
batter_singles,2023-08-02T16:43:08Z,Over,Matt Olson,160,0.5,1.0,0.38461538461538464,2.5,0.9615384615384616,0.9615384615384616,4.707109970774567
batter_doubles,2023-08-02T16:42:46Z,Over,Matt Olson,390,0.5,1.0,0.20408163265306123,3.0,0.6122448979591837,0.6061224489795919,4.707109970774567
batter_doubles,2023-08-02T16:43:08Z,Over,Matt Olson,400,0.5,1.0,0.2,3.0,0.6000000000000001,0.6061224489795919,4.707109970774567
batter_triples,2023-08-02T16:43:08Z,Over,Matt Olson,6500,0.5,1.0,0.015151515151515152,3.5,0.05303030303030303,0.05303030303030303,4.707109970774567
batter_runs_scored,2023-08-02T16:42:46Z,Over,Matt Olson,-130,0.5,1.0,0.5652173913043478,2.0,1.1304347826086956,1.110671936758893,4.707109970774567
batter_runs_scored,2023-08-02T16:43:08Z,Over,Matt Olson,-120,0.5,1.0,0.5454545454545454,2.0,1.0909090909090908,1.110671936758893,4.707109970774567
batter_rbis,2023-08-02T16:42:46Z,Over,Matt Olson,145,0.5,1.0,0.40816326530612246,2.0,0.8163265306122449,0.8163265306122449,4.707109970774567
batter_home_runs,2023-08-02T16:42:46Z,Over,Michael Harris,600,0.5,1.0,0.14285714285714285,4.0,0.5714285714285714,0.5714285714285714,4.732683117229299
batter_singles,2023-08-02T16:42:46Z,Over,Michael Harris,100,0.5,1.0,0.5,2.5,1.25,1.25,4.732683117229299
batter_doubles,2023-08-02T16:42:46Z,Over,Michael Harris,425,0.5,1.0,0.19047619047619047,3.0,0.5714285714285714,0.5714285714285714,4.732683117229299
batter_runs_scored,2023-08-02T16:42:46Z,Over,Michael Harris,110,0.5,1.0,0.47619047619047616,2.0,0.9523809523809523,0.9523809523809523,4.732683117229299
batter_stolen_bases,2023-08-02T16:42:46Z,Over,Michael Harris,310,0.5,1.0,0.24390243902439024,3.0,0.7317073170731707,0.7317073170731707,4.732683117229299
batter_rbis,2023-08-02T16:42:46Z,Over,Michael Harris,205,0.5,1.0,0.32786885245901637,2.0,0.6557377049180327,0.6557377049180327,4.732683117229299
batter_home_runs,2023-08-02T16:42:46Z,Over,Orlando Arcia,750,0.5,1.0,0.11764705882352941,4.0,0.47058823529411764,0.4803921568627451,3.9117411436922254
batter_home_runs,2023-08-02T16:43:08Z,Over,Orlando Arcia,750,0.5,1.0,0.11764705882352941,4.0,0.47058823529411764,0.4803921568627451,3.9117411436922254
batter_home_runs,2023-08-02T16:43:39Z,Over,Orlando Arcia,700,0.5,1.0,0.125,4.0,0.5,0.4803921568627451,3.9117411436922254
batter_singles,2023-08-02T16:42:46Z,Over,Orlando Arcia,-110,0.5,1.0,0.5238095238095238,2.5,1.3095238095238095,1.2901664730933025,3.9117411436922254
batter_singles,2023-08-02T16:43:08Z,Over,Orlando Arcia,-105,0.5,1.0,0.5121951219512195,2.5,1.2804878048780488,1.2901664730933025,3.9117411436922254
batter_singles,2023-08-02T16:43:39Z,Over,Orlando Arcia,-105,0.5,1.0,0.5121951219512195,2.5,1.2804878048780488,1.2901664730933025,3.9117411436922254
batter_doubles,2023-08-02T16:42:46Z,Over,Orlando Arcia,425,0.5,1.0,0.19047619047619047,3.0,0.5714285714285714,0.5930526800092017,3.9117411436922254
batter_doubles,2023-08-02T16:43:08Z,Over,Orlando Arcia,440,0.5,1.0,0.18518518518518517,3.0,0.5555555555555556,0.5930526800092017,3.9117411436922254
